"enc_adj";"AUC_mean";"et";"si";"et2"
14030;0,760505121180252;"Encoding";0,794736842105263;"Encoding"
14031;0,779917370676594;"Encoding";0,821052631578947;"Encoding"
14032;0,777831819965022;"Encoding";0,794736842105263;"Encoding"
14033;0,76516914737684;"Encoding";0,794736842105263;"Encoding"
14034;0,770678537235484;"Encoding";0,778947368421053;"Encoding"
14035;0,784034385277203;"Encoding";0,857894736842105;"Encoding"
14036;0,756901187112353;"Encoding";0,826315789473684;"Encoding"
14037;0,763347859764226;"Encoding";0,794736842105263;"Encoding"
14038;0,745888464259736;"Encoding";0,752631578947368;"Encoding"
14039;0,772320747692091;"Encoding";0,831578947368421;"Encoding"
14040;0,783738493061341;"Encoding";0,836842105263158;"Encoding"
14041;0,801734527900632;"Encoding";0,842105263157895;"Encoding"
14042;0,7766322999875;"Encoding";0,784210526315789;"Encoding"
14043;0,761738665615399;"Encoding";0,810526315789474;"Encoding"
14044;0,775177281678629;"Encoding";0,794736842105263;"Encoding"
14045;0,763644669776074;"Encoding";0,805263157894737;"Encoding"
14046;0,752654922712857;"Encoding";0,789473684210526;"Encoding"
14047;0,763106996052816;"Encoding";0,789473684210526;"Encoding"
14048;0,763580233309871;"Encoding";0,8;"Encoding"
14049;0,768448864484886;"Encoding";0,794736842105263;"Encoding"
14050;0,750960107104168;"Encoding";0,726315789473684;"Encoding"
14051;0,769852462690081;"Encoding";0,857894736842105;"Encoding"
14052;0,749655632010198;"Encoding";0,789473684210526;"Encoding"
14053;0,773223241923203;"Encoding";0,778947368421053;"Encoding"
14054;0,757061674605362;"Encoding";0,784210526315789;"Encoding"
14055;0,753346237684346;"Encoding";0,757894736842105;"Encoding"
14056;0,755540812827888;"Encoding";0,768421052631579;"Encoding"
14057;0,764335217449372;"Encoding";0,815789473684211;"Encoding"
14058;0,760980280353017;"Encoding";0,821052631578947;"Encoding"
14059;0,754527389543854;"Encoding";0,747368421052632;"Encoding"
14060;0,764301051262583;"Encoding";0,736842105263158;"Encoding"
14061;0,756642173985626;"Encoding";0,810526315789474;"Encoding"
14062;0,759230358796097;"Encoding";0,763157894736842;"Encoding"
14063;0,756628276067693;"Encoding";0,863157894736842;"Encoding"
14064;0,76592773916032;"Encoding";0,794736842105263;"Encoding"
14065;0,771914872377366;"Encoding";0,810526315789474;"Encoding"
14066;0,76890786651378;"Encoding";0,768421052631579;"Encoding"
14067;0,770891628721057;"Encoding";0,763157894736842;"Encoding"
14068;0,753169120349484;"Encoding";0,768421052631579;"Encoding"
14069;0,766913765928143;"Encoding";0,815789473684211;"Encoding"
14070;0,760865937567965;"Encoding";0,789473684210526;"Encoding"
14071;0,755578298114274;"Encoding";0,826315789473684;"Encoding"
14072;0,747114040046915;"Encoding";0,784210526315789;"Encoding"
14073;0,759332814377078;"Encoding";0,8;"Encoding"
14074;0,758142307356868;"Encoding";0,752631578947368;"Encoding"
14075;0,76790525046329;"Encoding";0,805263157894737;"Encoding"
14076;0,770625996931485;"Encoding";0,810526315789474;"Encoding"
14077;0,754702737379294;"Encoding";0,789473684210526;"Encoding"
14078;0,752267916663109;"Encoding";0,831578947368421;"Encoding"
14079;0,777837619335526;"Encoding";0,852631578947368;"Encoding"
14080;0,770766514533299;"Encoding";0,863157894736842;"Encoding"
14081;0,753641905915421;"Encoding";0,836842105263158;"Encoding"
14082;0,771096074090841;"Encoding";0,815789473684211;"Encoding"
14083;0,765761468257792;"Encoding";0,847368421052632;"Encoding"
14084;0,776565088859045;"Encoding";0,789473684210526;"Encoding"
14085;0,762025664338472;"Encoding";0,810526315789474;"Encoding"
14086;0,757766994597888;"Encoding";0,805263157894737;"Encoding"
14087;0,760320097334396;"Encoding";0,857894736842105;"Encoding"
14088;0,756859222540934;"Encoding";0,821052631578947;"Encoding"
14089;0,771231812707323;"Encoding";0,815789473684211;"Encoding"
14090;0,767300138880588;"Encoding";0,794736842105263;"Encoding"
14091;0,760397570756617;"Encoding";0,815789473684211;"Encoding"
14092;0,757155007607467;"Encoding";0,805263157894737;"Encoding"
14093;0,761171392482839;"Encoding";0,731578947368421;"Encoding"
14094;0,770302536087524;"Encoding";0,794736842105263;"Encoding"
14095;0,767937823378339;"Encoding";0,821052631578947;"Encoding"
14096;0,766184265686104;"Encoding";0,821052631578947;"Encoding"
14097;0,765428340169869;"Encoding";0,794736842105263;"Encoding"
14098;0,768740892679524;"Encoding";0,873684210526316;"Encoding"
14099;0,756307195668597;"Encoding";0,815789473684211;"Encoding"
14100;0,762766934983974;"Encoding";0,847368421052632;"Encoding"
14101;0,769291055715415;"Encoding";0,831578947368421;"Encoding"
14102;0,74910962722666;"Encoding";0,789473684210526;"Encoding"
14103;0,772289641066145;"Encoding";0,810526315789474;"Encoding"
14104;0,774600856234294;"Encoding";0,831578947368421;"Encoding"
14105;0,758441713461016;"Encoding";0,805263157894737;"Encoding"
14106;0,75582527700704;"Encoding";0,826315789473684;"Encoding"
14107;0,779291216382654;"Encoding";0,831578947368421;"Encoding"
14108;0,777288530010796;"Encoding";0,863157894736842;"Encoding"
14109;0,76618621770331;"Encoding";0,805263157894737;"Encoding"
14110;0,767578406370845;"Encoding";0,842105263157895;"Encoding"
14111;0,781306638230173;"Encoding";0,857894736842105;"Encoding"
14112;0,765662839475098;"Encoding";0,826315789473684;"Encoding"
14113;0,784997793068561;"Encoding";0,836842105263158;"Encoding"
14114;0,765220737806537;"Encoding";0,836842105263158;"Encoding"
14115;0,778298205466985;"Encoding";0,842105263157895;"Encoding"
14116;0,780246525385772;"Encoding";0,805263157894737;"Encoding"
14117;0,764440389258783;"Encoding";0,826315789473684;"Encoding"
14118;0,760051528610254;"Encoding";0,768421052631579;"Encoding"
14119;0,781807766121411;"Encoding";0,805263157894737;"Encoding"
14120;0,776844128179803;"Encoding";0,8;"Encoding"
14121;0,770685416116192;"Encoding";0,784210526315789;"Encoding"
14122;0,756702447524131;"Encoding";0,805263157894737;"Encoding"
14123;0,773675035288955;"Encoding";0,815789473684211;"Encoding"
14124;0,775062975508802;"Encoding";0,784210526315789;"Encoding"
14125;0,763095282072715;"Encoding";0,826315789473684;"Encoding"
14126;0,772324855597481;"Encoding";0,831578947368421;"Encoding"
14127;0,773906808936891;"Encoding";0,805263157894737;"Encoding"
14128;0,766325794511659;"Encoding";0,805263157894737;"Encoding"
14129;0,772071697232647;"Encoding";0,789473684210526;"Encoding"
14130;0,770407133292991;"Encoding";0,810526315789474;"Encoding"
14131;0,763440217605524;"Encoding";0,805263157894737;"Encoding"
14132;0,766386529377555;"Encoding";0,794736842105263;"Encoding"
14133;0,770273630310084;"Encoding";0,752631578947368;"Encoding"
14134;0,767053509641801;"Encoding";0,842105263157895;"Encoding"
14135;0,770974125719717;"Encoding";0,842105263157895;"Encoding"
14136;0,768973569097627;"Encoding";0,826315789473684;"Encoding"
14137;0,758214860258934;"Encoding";0,768421052631579;"Encoding"
14138;0,747639968502436;"Encoding";0,821052631578947;"Encoding"
14139;0,758751996563914;"Encoding";0,815789473684211;"Encoding"
14140;0,775372670615089;"Encoding";0,826315789473684;"Encoding"
14141;0,779456078762168;"Encoding";0,831578947368421;"Encoding"
14142;0,762278797946825;"Encoding";0,794736842105263;"Encoding"
14143;0,757298867122664;"Encoding";0,826315789473684;"Encoding"
14144;0,769708693538181;"Encoding";0,863157894736842;"Encoding"
14145;0,765078819968963;"Encoding";0,847368421052632;"Encoding"
14146;0,768200888459274;"Encoding";0,863157894736842;"Encoding"
14147;0,77433076996046;"Encoding";0,826315789473684;"Encoding"
14148;0,754979518948743;"Encoding";0,826315789473684;"Encoding"
14149;0,758789716781174;"Encoding";0,821052631578947;"Encoding"
14150;0,751540625537466;"Encoding";0,784210526315789;"Encoding"
14151;0,770699448453798;"Encoding";0,8;"Encoding"
14152;0,747058000723621;"Encoding";0,778947368421053;"Encoding"
14153;0,763306809673601;"Encoding";0,805263157894737;"Encoding"
14154;0,762429918058084;"Encoding";0,789473684210526;"Encoding"
14155;0,779314410922672;"Encoding";0,842105263157895;"Encoding"
14156;0,776627452480945;"Encoding";0,810526315789474;"Encoding"
14157;0,764242348857269;"Encoding";0,805263157894737;"Encoding"
14158;0,765237731663602;"Encoding";0,794736842105263;"Encoding"
14159;0,75840760774223;"Encoding";0,831578947368421;"Encoding"
14160;0,762696652402533;"Encoding";0,847368421052632;"Encoding"
14161;0,758012244844231;"Encoding";0,784210526315789;"Encoding"
14162;0,778048169543695;"Encoding";0,863157894736842;"Encoding"
14163;0,755450027630954;"Encoding";0,826315789473684;"Encoding"
14164;0,765732563076689;"Encoding";0,784210526315789;"Encoding"
14165;0,763098166437367;"Encoding";0,805263157894737;"Encoding"
14166;0,755632830585408;"Encoding";0,789473684210526;"Encoding"
14167;0,762463218206102;"Encoding";0,815789473684211;"Encoding"
14168;0,753743960742051;"Encoding";0,794736842105263;"Encoding"
14169;0,770915683154472;"Encoding";0,773684210526316;"Encoding"
14170;0,76724680479341;"Encoding";0,894736842105263;"Encoding"
14171;0,750541256073229;"Encoding";0,810526315789474;"Encoding"
14172;0,764585164473587;"Encoding";0,826315789473684;"Encoding"
14173;0,753924929664353;"Encoding";0,768421052631579;"Encoding"
14174;0,763765114712845;"Encoding";0,794736842105263;"Encoding"
14175;0,765003051243096;"Encoding";0,810526315789474;"Encoding"
14176;0,758333575039802;"Encoding";0,8;"Encoding"
14177;0,759197918800437;"Encoding";0,794736842105263;"Encoding"
14178;0,75420363174628;"Encoding";0,757894736842105;"Encoding"
14179;0,768281929299067;"Encoding";0,8;"Encoding"
14180;0,79719975815679;"Encoding";0,910526315789474;"Encoding"
14181;0,755505246238102;"Encoding";0,794736842105263;"Encoding"
14182;0,761084490694394;"Encoding";0,836842105263158;"Encoding"
14183;0,773331003548848;"Encoding";0,852631578947368;"Encoding"
14184;0,772931100287681;"Encoding";0,789473684210526;"Encoding"
14185;0,759476016500022;"Encoding";0,821052631578947;"Encoding"
14186;0,757691382405073;"Encoding";0,831578947368421;"Encoding"
14187;0,757780485938224;"Encoding";0,794736842105263;"Encoding"
14188;0,766823960745729;"Encoding";0,794736842105263;"Encoding"
14189;0,764272409301844;"Encoding";0,773684210526316;"Encoding"
14190;0,756465460166566;"Encoding";0,768421052631579;"Encoding"
14191;0,761498190530471;"Encoding";0,815789473684211;"Encoding"
14192;0,768203331813157;"Encoding";0,842105263157895;"Encoding"
14193;0,782285075554908;"Encoding";0,836842105263158;"Encoding"
14194;0,771411397781531;"Encoding";0,842105263157895;"Encoding"
14195;0,770101298493645;"Encoding";0,821052631578947;"Encoding"
14196;0,765572348469843;"Encoding";0,836842105263158;"Encoding"
14197;0,771413094690646;"Encoding";0,794736842105263;"Encoding"
14198;0,762497245400006;"Encoding";0,805263157894737;"Encoding"
14199;0,778921963317803;"Encoding";0,778947368421053;"Encoding"
14200;0,775844696595534;"Encoding";0,831578947368421;"Encoding"
14201;0,774580992735388;"Encoding";0,805263157894737;"Encoding"
14202;0,756953461214542;"Encoding";0,794736842105263;"Encoding"
14203;0,76895844336246;"Encoding";0,789473684210526;"Encoding"
14204;0,748507386170383;"Encoding";0,810526315789474;"Encoding"
14205;0,76739201428792;"Encoding";0,810526315789474;"Encoding"
14206;0,748399834247434;"Encoding";0,805263157894737;"Encoding"
14207;0,777917652965239;"Encoding";0,810526315789474;"Encoding"
14208;0,769090527405807;"Encoding";0,8;"Encoding"
14209;0,756038083325623;"Encoding";0,8;"Encoding"
14210;0,763641674055299;"Encoding";0,815789473684211;"Encoding"
14211;0,763154010446063;"Encoding";0,784210526315789;"Encoding"
14212;0,775290360509212;"Encoding";0,778947368421053;"Encoding"
14213;0,772286150524331;"Encoding";0,789473684210526;"Encoding"
14214;0,753645171087852;"Encoding";0,768421052631579;"Encoding"
14215;0,769894356711422;"Encoding";0,789473684210526;"Encoding"
14216;0,775834158826473;"Encoding";0,778947368421053;"Encoding"
14217;0,780857705182679;"Encoding";0,773684210526316;"Encoding"
14218;0,751991170352604;"Encoding";0,784210526315789;"Encoding"
14219;0,757587674989022;"Encoding";0,810526315789474;"Encoding"
14220;0,774652575959614;"Encoding";0,810526315789474;"Encoding"
14221;0,761717893244999;"Encoding";0,826315789473684;"Encoding"
14222;0,771650691212871;"Encoding";0,784210526315789;"Encoding"
14223;0,7489145162508;"Encoding";0,8;"Encoding"
14224;0,753839340082413;"Encoding";0,815789473684211;"Encoding"
14225;0,764753734315861;"Encoding";0,789473684210526;"Encoding"
14226;0,766761054196448;"Encoding";0,789473684210526;"Encoding"
14227;0,760939768262727;"Encoding";0,821052631578947;"Encoding"
14228;0,755889153358561;"Encoding";0,810526315789474;"Encoding"
14229;0,756951787094769;"Encoding";0,8;"Encoding"
14230;0,755092149582737;"Encoding";0,784210526315789;"Encoding"
14231;0,758020008474044;"Encoding";0,784210526315789;"Encoding"
14232;0,774798235666498;"Encoding";0,805263157894737;"Encoding"
14233;0,780682580435583;"Encoding";0,821052631578947;"Encoding"
14234;0,756475346012787;"Encoding";0,778947368421053;"Encoding"
14235;0,757741626426222;"Encoding";0,794736842105263;"Encoding"
14236;0,770536823381427;"Encoding";0,778947368421053;"Encoding"
14237;0,744739207787193;"Encoding";0,789473684210526;"Encoding"
14238;0,777688132625364;"Encoding";0,8;"Encoding"
14239;0,76538509115843;"Encoding";0,805263157894737;"Encoding"
14240;0,761140594471521;"Encoding";0,778947368421053;"Encoding"
14241;0,777058119620365;"Encoding";0,794736842105263;"Encoding"
14242;0,749988089007529;"Encoding";0,789473684210526;"Encoding"
14243;0,752348946886447;"Encoding";0,789473684210526;"Encoding"
14244;0,761074040424806;"Encoding";0,789473684210526;"Encoding"
14245;0,776362425779204;"Encoding";0,8;"Encoding"
14246;0,764642949029429;"Encoding";0,789473684210526;"Encoding"
14247;0,750948256334775;"Encoding";0,8;"Encoding"
14248;0,752647034683488;"Encoding";0,773684210526316;"Encoding"
14249;0,764425304041657;"Encoding";0,815789473684211;"Encoding"
14250;0,758407201156161;"Encoding";0,789473684210526;"Encoding"
14251;0,749405154488272;"Encoding";0,794736842105263;"Encoding"
14252;0,760848745462776;"Encoding";0,815789473684211;"Encoding"
14253;0,77020933649611;"Encoding";0,789473684210526;"Encoding"
14254;0,771999524567434;"Encoding";0,784210526315789;"Encoding"
14255;0,753889458276572;"Encoding";0,836842105263158;"Encoding"
14256;0,761206733975029;"Encoding";0,789473684210526;"Encoding"
14257;0,760694882530401;"Encoding";0,789473684210526;"Encoding"
14258;0,750687565030808;"Encoding";0,805263157894737;"Encoding"
14259;0,764211641338486;"Encoding";0,805263157894737;"Encoding"
14260;0,77099348244324;"Encoding";0,794736842105263;"Encoding"
14261;0,781410116672918;"Encoding";0,821052631578947;"Encoding"
14262;0,751328731296418;"Encoding";0,831578947368421;"Encoding"
14263;0,759999191559598;"Encoding";0,757894736842105;"Encoding"
14264;0,743658218291486;"Encoding";0,810526315789474;"Encoding"
14265;0,76880430770438;"Encoding";0,815789473684211;"Encoding"
14266;0,754350330045267;"Encoding";0,842105263157895;"Encoding"
14267;0,77160873302691;"Encoding";0,847368421052632;"Encoding"
14268;0,759584793231896;"Encoding";0,836842105263158;"Encoding"
14269;0,746975128311568;"Encoding";0,805263157894737;"Encoding"
14270;0,753672850186521;"Encoding";0,836842105263158;"Encoding"
14271;0,769386879352938;"Encoding";0,815789473684211;"Encoding"
14272;0,774464004906803;"Encoding";0,931578947368421;"Encoding"
14273;0,774603426591626;"Encoding";0,868421052631579;"Encoding"
14274;0,753573503137462;"Encoding";0,784210526315789;"Encoding"
14275;0,755866801080289;"Encoding";0,8;"Encoding"
14276;0,757496983012675;"Encoding";0,789473684210526;"Encoding"
14277;0,743190105423628;"Encoding";0,821052631578947;"Encoding"
14278;0,755548319860944;"Encoding";0,789473684210526;"Encoding"
14279;0,761873437831961;"Encoding";0,831578947368421;"Encoding"
14280;0,762500566635189;"Encoding";0,794736842105263;"Encoding"
14281;0,759490871468154;"Encoding";0,836842105263158;"Encoding"
14282;0,781599787453084;"Encoding";0,878947368421053;"Encoding"
14283;0,749797599649222;"Encoding";0,831578947368421;"Encoding"
14284;0,779806279853546;"Encoding";0,810526315789474;"Encoding"
14285;0,760336069982453;"Encoding";0,805263157894737;"Encoding"
14286;0,763045242438531;"Encoding";0,857894736842105;"Encoding"
14287;0,768017902080186;"Encoding";0,842105263157895;"Encoding"
14288;0,739377495764309;"Encoding";0,8;"Encoding"
14289;0,755068913155811;"Encoding";0,815789473684211;"Encoding"
14290;0,738289850004057;"Encoding";0,784210526315789;"Encoding"
14291;0,745483453995856;"Encoding";0,836842105263158;"Encoding"
14292;0,755998856592852;"Encoding";0,842105263157895;"Encoding"
14293;0,779207904339589;"Encoding";0,863157894736842;"Encoding"
14294;0,78304429619792;"Encoding";0,826315789473684;"Encoding"
14295;0,761284195516966;"Encoding";0,778947368421053;"Encoding"
14296;0,750652822615879;"Encoding";0,842105263157895;"Encoding"
14297;0,752946346590741;"Encoding";0,815789473684211;"Encoding"
14298;0,751693096766259;"Encoding";0,757894736842105;"Encoding"
14299;0,760506373310586;"Encoding";0,831578947368421;"Encoding"
14300;0,768108197618369;"Encoding";0,810526315789474;"Encoding"
14301;0,758701023323538;"Encoding";0,8;"Encoding"
14302;0,73901133670509;"Encoding";0,794736842105263;"Encoding"
14303;0,742867354227696;"Encoding";0,789473684210526;"Encoding"
14304;0,766815608880189;"Encoding";0,773684210526316;"Encoding"
14305;0,762468116766076;"Encoding";0,789473684210526;"Encoding"
